IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.54.182,2053,0,true,NRT,Asia Pacific,Tokyo,203,0.02
47.56.108.50,80,0,false,SLC,North America,Salt Lake City,34,0.02
47.74.54.182,2087,0,true,NRT,Asia Pacific,Tokyo,218,0.02
47.52.153.106,80,0,false,SLC,North America,Salt Lake City,75,0.02
47.245.37.56,2087,0,true,NRT,Asia Pacific,Tokyo,177,0.02
47.245.52.197,2053,0,true,NRT,Asia Pacific,Tokyo,114,0.02
47.74.6.55,2096,0,true,NRT,Asia Pacific,Tokyo,226,0.02
47.74.43.143,2083,0,true,NRT,Asia Pacific,Tokyo,202,0.02
8.222.145.43,2087,0,true,SIN,Asia Pacific,Singapore,31,0.02
8.219.110.248,2096,0,true,SIN,Asia Pacific,Singapore,73,0.02
47.74.6.55,2087,0,true,NRT,Asia Pacific,Tokyo,184,0.02
47.74.43.143,8443,0,true,NRT,Asia Pacific,Tokyo,212,0.02
47.74.6.55,8443,0,true,NRT,Asia Pacific,Tokyo,152,0.02
47.74.54.182,2083,0,true,NRT,Asia Pacific,Tokyo,162,0.02
8.219.239.79,2087,0,true,SIN,Asia Pacific,Singapore,52,0.02
47.74.6.157,2053,0,true,NRT,Asia Pacific,Tokyo,210,0.02
8.222.212.255,2053,0,true,SIN,Asia Pacific,Singapore,100,0.02
8.219.199.70,2083,0,true,SIN,Asia Pacific,Singapore,90,0.02
47.74.53.112,2087,0,true,NRT,Asia Pacific,Tokyo,205,0.02
47.74.43.143,2087,0,true,NRT,Asia Pacific,Tokyo,220,0.02
47.91.1.94,2083,0,true,NRT,Asia Pacific,Tokyo,80,0.02
8.219.200.178,2083,0,true,SIN,Asia Pacific,Singapore,94,0.02
47.74.53.112,2083,0,true,NRT,Asia Pacific,Tokyo,229,0.02
8.219.200.178,2087,0,true,SIN,Asia Pacific,Singapore,114,0.02
47.74.6.157,2083,0,true,NRT,Asia Pacific,Tokyo,171,0.02
8.222.199.55,2096,0,true,SIN,Asia Pacific,Singapore,153,0.02
8.222.156.205,2083,0,true,SIN,Asia Pacific,Singapore,128,0.02
8.219.199.70,2087,0,true,SIN,Asia Pacific,Singapore,81,0.02
8.219.239.79,2053,0,true,SIN,Asia Pacific,Singapore,117,0.02
8.219.210.214,2096,0,true,SIN,Asia Pacific,Singapore,101,0.02
8.219.200.178,2053,0,true,SIN,Asia Pacific,Singapore,105,0.01
8.219.208.104,8443,0,true,SIN,Asia Pacific,Singapore,79,0.01
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.01
47.74.43.143,2053,0,true,NRT,Asia Pacific,Tokyo,195,0.01
8.219.210.214,2087,0,true,SIN,Asia Pacific,Singapore,100,0.01
8.219.199.70,8443,0,true,SIN,Asia Pacific,Singapore,63,0.01
47.245.55.202,2053,0,true,NRT,Asia Pacific,Tokyo,111,0.01
47.74.53.112,2053,0,true,NRT,Asia Pacific,Tokyo,265,0.01
8.219.110.248,8443,0,true,SIN,Asia Pacific,Singapore,73,0.01
8.219.123.11,2083,0,true,SIN,Asia Pacific,Singapore,63,0.01
8.219.123.11,2053,0,true,SIN,Asia Pacific,Singapore,72,0.01
8.222.156.205,8443,0,true,SIN,Asia Pacific,Singapore,165,0.01
8.219.208.104,2083,0,true,SIN,Asia Pacific,Singapore,118,0.01
8.219.239.79,2087,0,true,SIN,Asia Pacific,Singapore,101,0.01
8.219.210.214,2083,0,true,SIN,Asia Pacific,Singapore,82,0.01
8.219.193.97,8443,0,true,SIN,Asia Pacific,Singapore,156,0.01
8.219.193.97,8443,0,true,SIN,Asia Pacific,Singapore,74,0.01
8.219.153.253,2087,0,true,SIN,Asia Pacific,Singapore,17,0.01
8.222.156.205,2096,0,true,SIN,Asia Pacific,Singapore,60,0.01
8.219.193.97,2096,0,true,SIN,Asia Pacific,Singapore,144,0.01
8.219.102.123,2053,0,true,SIN,Asia Pacific,Singapore,118,0.01
8.219.210.214,2053,0,true,SIN,Asia Pacific,Singapore,151,0.01
47.245.55.202,2087,0,true,NRT,Asia Pacific,Tokyo,80,0.01
8.219.239.79,8443,0,true,SIN,Asia Pacific,Singapore,127,0.01
8.219.123.11,2087,0,true,SIN,Asia Pacific,Singapore,67,0.01
8.219.208.104,8443,0,true,SIN,Asia Pacific,Singapore,104,0.01
8.219.239.79,2096,0,true,SIN,Asia Pacific,Singapore,159,0.01
8.222.145.43,2083,0,true,SIN,Asia Pacific,Singapore,97,0.01
8.219.193.97,2087,0,true,SIN,Asia Pacific,Singapore,103,0.01
8.219.200.178,2096,0,true,SIN,Asia Pacific,Singapore,104,0.01
8.219.199.70,2053,0,true,SIN,Asia Pacific,Singapore,105,0.01
8.222.156.205,2053,0,true,SIN,Asia Pacific,Singapore,25,0.01
8.222.145.43,8443,0,true,SIN,Asia Pacific,Singapore,70,0.01
8.219.153.253,8443,0,true,SIN,Asia Pacific,Singapore,154,0.01
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,404,0.01
47.57.9.17,80,0,false,HKG,Asia Pacific,Hong Kong,31,0.01
47.74.54.182,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.01
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,44,0.01
47.74.53.112,2096,0,true,NRT,Asia Pacific,Tokyo,180,0.00
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.212.27.208,8880,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.52.190,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.212.27.208,8080,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.72,8080,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.212.26.41,8880,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.26.72,8880,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.212.26.72,8880,0,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.52.190,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.212.27.208,8880,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.212.26.41,8880,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.62.196,8443,443,true,HKG,Asia Pacific,Hong Kong,70,0.00
8.212.27.208,8080,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.72,8080,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.212.26.41,8080,0,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.41,8080,0,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.222.155.146,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.210.1.224,80,0,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.210.1.224,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.235.61,8080,0,false,SIN,Asia Pacific,Singapore,22,0.00
8.210.21.213,80,0,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.88.3.19,8080,80,false,SJC,North America,San Jose,175,0.00
47.243.121.130,80,0,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.21.213,80,0,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.15.205,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.15.205,80,0,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.212.10.84,80,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.241.79.232,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
47.251.7.248,80,0,false,SJC,North America,San Jose,171,0.00
8.222.228.67,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
47.254.127.28,80,0,false,SJC,North America,San Jose,191,0.00
47.88.93.190,80,0,false,SJC,North America,San Jose,171,0.00
47.89.251.204,80,0,false,SJC,North America,San Jose,177,0.00
47.241.236.146,8080,0,false,SIN,Asia Pacific,Singapore,36,0.00
47.241.108.243,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
47.251.46.13,80,0,false,SJC,North America,San Jose,175,0.00
47.251.39.163,80,0,false,SJC,North America,San Jose,185,0.00
47.236.13.101,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.216.129.236,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
47.241.108.243,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
8.216.129.199,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
47.88.46.210,80,0,false,SJC,North America,San Jose,184,0.00
8.212.10.84,80,0,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.254.28.51,80,0,false,SJC,North America,San Jose,177,0.00
47.241.79.232,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
47.251.39.163,80,0,false,SJC,North America,San Jose,188,0.00
47.254.42.83,80,0,false,SJC,North America,San Jose,178,0.00
47.251.50.66,80,0,false,SJC,North America,San Jose,175,0.00
47.254.45.63,80,0,false,SJC,North America,San Jose,175,0.00
47.74.39.193,80,0,false,NRT,Asia Pacific,Tokyo,83,0.00
47.88.10.230,80,0,false,SJC,North America,San Jose,188,0.00
47.254.57.148,80,0,false,SJC,North America,San Jose,175,0.00
47.89.246.89,80,0,false,SJC,North America,San Jose,178,0.00
47.254.95.161,80,0,false,SJC,North America,San Jose,184,0.00
47.251.48.50,80,0,false,SJC,North America,San Jose,180,0.00
47.89.218.27,80,0,false,SJC,North America,San Jose,186,0.00
8.216.129.133,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.251.7.248,80,0,false,SJC,North America,San Jose,181,0.00
47.251.9.44,80,0,false,SJC,North America,San Jose,172,0.00
8.217.3.165,2082,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.88.14.5,80,0,false,SJC,North America,San Jose,183,0.00
47.88.46.210,80,0,false,SJC,North America,San Jose,181,0.00
47.251.9.44,80,0,false,SJC,North America,San Jose,178,0.00
47.251.46.13,80,0,false,SJC,North America,San Jose,181,0.00
8.216.129.199,80,0,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.243.162,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
47.251.62.49,80,0,false,SJC,North America,San Jose,178,0.00
47.254.92.215,80,0,false,SJC,North America,San Jose,180,0.00
47.251.5.99,80,0,false,SJC,North America,San Jose,181,0.00
47.251.62.49,80,0,false,SJC,North America,San Jose,176,0.00
47.88.2.156,80,0,false,SJC,North America,San Jose,178,0.00
47.251.37.209,80,0,false,SJC,North America,San Jose,183,0.00
47.89.218.27,80,0,false,SJC,North America,San Jose,174,0.00
47.254.2.39,80,0,false,SJC,North America,San Jose,188,0.00
47.254.14.50,80,0,false,SJC,North America,San Jose,177,0.00
47.74.9.5,80,0,false,NRT,Asia Pacific,Tokyo,83,0.00
47.88.31.196,80,0,false,SJC,North America,San Jose,175,0.00
47.89.233.134,8080,0,false,SJC,North America,San Jose,189,0.00
47.89.246.89,80,0,false,SJC,North America,San Jose,172,0.00
47.251.48.50,80,0,false,SJC,North America,San Jose,181,0.00
47.251.18.161,80,0,false,SJC,North America,San Jose,179,0.00
47.88.85.205,80,0,false,SJC,North America,San Jose,193,0.00
47.251.50.238,80,0,false,SJC,North America,San Jose,170,0.00
47.251.57.109,80,0,false,SJC,North America,San Jose,174,0.00
198.11.175.2,80,0,false,SJC,North America,San Jose,198,0.00
47.251.58.176,80,0,false,SJC,North America,San Jose,175,0.00
8.219.10.250,80,0,false,SIN,Asia Pacific,Singapore,5,0.00
47.251.37.209,80,0,false,SJC,North America,San Jose,170,0.00
47.251.50.66,80,0,false,SJC,North America,San Jose,189,0.00
8.216.129.236,80,0,false,SIN,Asia Pacific,Singapore,52,0.00
47.251.5.99,80,0,false,SJC,North America,San Jose,187,0.00
8.218.222.23,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.88.31.196,80,0,false,SJC,North America,San Jose,190,0.00
47.243.51.104,80,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.209.240.182,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
47.88.10.230,80,0,false,SJC,North America,San Jose,175,0.00
47.251.50.238,80,0,false,SJC,North America,San Jose,177,0.00
47.254.32.115,80,0,false,SJC,North America,San Jose,175,0.00
8.219.2.232,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.209.241.207,8080,0,false,NRT,Asia Pacific,Tokyo,83,0.00
8.219.197.243,80,0,false,SIN,Asia Pacific,Singapore,18,0.00
47.89.233.134,8080,0,false,SJC,North America,San Jose,172,0.00
47.88.85.205,80,0,false,SJC,North America,San Jose,174,0.00
8.209.246.241,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
47.251.58.176,80,0,false,SJC,North America,San Jose,183,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.251.57.109,80,0,false,SJC,North America,San Jose,173,0.00
8.213.136.154,80,0,false,ICN,Asia Pacific,Seoul,66,0.00
47.243.51.104,80,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.216.129.133,80,0,false,SIN,Asia Pacific,Singapore,40,0.00
8.219.222.57,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
47.240.11.186,80,0,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.121.130,80,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.226.197,80,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.248.181,80,0,false,SIN,Asia Pacific,Singapore,30,0.00
8.218.155.75,80,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.213.132.108,8080,0,false,NRT,Asia Pacific,Tokyo,66,0.00
8.211.168.133,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.213.132.108,8080,0,false,ICN,Asia Pacific,Seoul,65,0.00
8.219.243.162,80,0,false,SIN,Asia Pacific,Singapore,27,0.00
47.243.201.231,80,0,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.213.137.133,80,0,false,NRT,Asia Pacific,Tokyo,64,0.00
8.219.222.57,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
47.76.57.240,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.219.211.85,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.218.222.23,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
47.242.226.197,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.254.52.145,8080,0,false,SJC,North America,San Jose,181,0.00
8.218.155.75,80,0,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.197.243,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.211.168.133,80,0,false,NRT,Asia Pacific,Tokyo,88,0.00
47.251.18.161,80,0,false,SJC,North America,San Jose,172,0.00
8.213.136.154,80,0,false,ICN,Asia Pacific,Seoul,65,0.00
47.236.71.40,80,0,false,SIN,Asia Pacific,Singapore,6,0.00
47.236.120.78,80,0,false,SIN,Asia Pacific,Singapore,34,0.00
8.222.253.196,80,0,false,SIN,Asia Pacific,Singapore,52,0.00
8.213.144.82,80,0,false,ICN,Asia Pacific,Seoul,64,0.00
8.213.137.133,80,0,false,ICN,Asia Pacific,Seoul,66,0.00
47.251.48.219,80,0,false,SJC,North America,San Jose,180,0.00
47.89.157.230,80,0,false,IAD,North America,Ashburn,252,0.00
47.251.50.35,80,0,false,SJC,North America,San Jose,176,0.00
47.253.62.206,80,0,false,IAD,North America,Ashburn,237,0.00
47.251.48.219,80,0,false,SJC,North America,San Jose,184,0.00
47.253.92.36,80,0,false,IAD,North America,Ashburn,256,0.00
47.253.98.133,80,0,false,IAD,North America,Ashburn,245,0.00
47.253.83.18,8080,0,false,IAD,North America,Ashburn,243,0.00
47.89.209.125,80,0,false,SJC,North America,San Jose,186,0.00
47.89.209.125,80,0,false,SJC,North America,San Jose,192,0.00
47.252.40.36,80,0,false,IAD,North America,Ashburn,234,0.00
47.89.158.74,80,0,false,IAD,North America,Ashburn,250,0.00
47.76.57.240,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
47.253.92.36,80,0,false,IAD,North America,Ashburn,256,0.00
47.88.104.114,80,0,false,SJC,North America,San Jose,176,0.00
47.251.50.35,80,0,false,SJC,North America,San Jose,183,0.00
47.89.157.230,80,0,false,IAD,North America,Ashburn,255,0.00
8.213.144.82,80,0,false,ICN,Asia Pacific,Seoul,65,0.00
47.254.123.32,8080,0,false,SJC,North America,San Jose,180,0.00
47.88.104.114,80,0,false,SJC,North America,San Jose,187,0.00
47.253.90.104,80,0,false,IAD,North America,Ashburn,248,0.00
47.253.83.18,8080,0,false,IAD,North America,Ashburn,246,0.00
149.129.85.67,80,0,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.252.21.92,80,0,false,IAD,North America,Ashburn,242,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,246,0.00
47.252.0.199,80,0,false,IAD,North America,Ashburn,242,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,242,0.00
47.253.94.26,80,0,false,IAD,North America,Ashburn,252,0.00
47.253.58.67,80,0,false,IAD,North America,Ashburn,245,0.00
47.253.85.248,80,0,false,IAD,North America,Ashburn,272,0.00
47.253.90.37,80,0,false,IAD,North America,Ashburn,248,0.00
47.252.21.92,80,0,false,IAD,North America,Ashburn,240,0.00
47.253.91.65,80,0,false,IAD,North America,Ashburn,241,0.00
47.89.137.209,80,0,false,IAD,North America,Ashburn,236,0.00
47.89.158.74,80,0,false,IAD,North America,Ashburn,244,0.00
47.89.137.209,80,0,false,IAD,North America,Ashburn,245,0.00
47.253.90.37,80,0,false,IAD,North America,Ashburn,246,0.00
47.253.98.133,80,0,false,IAD,North America,Ashburn,243,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,246,0.00
47.253.58.67,80,0,false,IAD,North America,Ashburn,246,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,240,0.00
47.253.90.104,80,0,false,IAD,North America,Ashburn,234,0.00
47.253.62.206,80,0,false,IAD,North America,Ashburn,234,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,240,0.00
47.252.30.247,80,0,false,IAD,North America,Ashburn,255,0.00
47.253.49.99,80,0,false,IAD,North America,Ashburn,245,0.00
47.253.85.248,80,0,false,IAD,North America,Ashburn,243,0.00
47.253.49.99,80,0,false,IAD,North America,Ashburn,249,0.00
47.252.40.36,80,0,false,IAD,North America,Ashburn,233,0.00
147.139.8.125,80,0,false,BOM,Asia Pacific,Mumbai,70,0.00
147.139.8.125,80,0,false,BOM,Asia Pacific,Mumbai,82,0.00
47.253.91.65,80,0,false,IAD,North America,Ashburn,246,0.00
8.213.156.108,80,0,false,ICN,Asia Pacific,Seoul,65,0.00
8.218.229.119,80,0,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.13.101,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.213.147.111,80,0,false,ICN,Asia Pacific,Seoul,65,0.00
139.95.1.216,80,0,false,HKG,Asia Pacific,Hong Kong,131,0.00
47.236.27.221,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
8.213.147.111,80,0,false,ICN,Asia Pacific,Seoul,66,0.00
8.218.44.118,80,0,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.240.76.200,80,0,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.128.26,80,0,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.240.76.200,80,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,24,0.00
149.129.63.121,8080,0,false,SIN,Asia Pacific,Singapore,28,0.00
149.129.63.121,8080,0,false,SIN,Asia Pacific,Singapore,25,0.00
47.242.224.156,80,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,159,0.00
47.242.224.156,80,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.222.214.189,80,0,false,SIN,Asia Pacific,Singapore,31,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.219.141.80,80,0,false,SIN,Asia Pacific,Singapore,23,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,50,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.222.137.147,80,0,false,SIN,Asia Pacific,Singapore,23,0.00
47.243.179.149,8080,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.190.91,80,0,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.222.17.38,80,0,false,NRT,Asia Pacific,Tokyo,62,0.00
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,1,0.00
8.219.104.242,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.214.231,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.254.91,443,443,true,SIN,Asia Pacific,Singapore,2,0.00
8.219.175.127,2087,2087,true,SIN,Asia Pacific,Singapore,2,0.00
8.219.80.164,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.98.13,443,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.219.170.223,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.212.255,2095,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.223.34,2053,0,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.137.178,2083,2083,true,SIN,Asia Pacific,Singapore,2,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.244.123,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.137.178,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.197,2082,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.138.164,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.197,2086,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.244.123,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
47.236.87.246,2095,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.210.182,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.170.223,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.134.63,8443,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.229.102,8080,0,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.229.102,2053,2053,true,SIN,Asia Pacific,Singapore,3,0.00
47.236.79.77,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.202.163,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.199.55,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.124.227,2096,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.140.87,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.167.8,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.128.131,2083,2083,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.170.232,2053,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.211.124,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.147.203,2087,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.219.185.191,2083,0,true,SIN,Asia Pacific,Singapore,3,0.00
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.214.13,443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.208.83,2083,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.137.178,2087,2087,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.199.55,443,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.128.131,443,443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.211.124,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
47.236.114.23,2052,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.212.172,8080,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
47.236.144.156,2095,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.147.203,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.73.21,443,443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.224.162,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.167.113,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.169.182,2096,2096,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.102.252,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
47.236.99.59,8880,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.159.252,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.222.236.229,2087,0,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.134.63,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
