IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
152.70.166.114,443,0,true,FRA,Europe,Frankfurt,189,0.00
140.238.52.141,2087,2087,true,NRT,Asia Pacific,Tokyo,190,0.00
140.238.41.253,8443,8443,true,NRT,Asia Pacific,Tokyo,191,0.00
130.61.211.43,2096,0,true,FRA,Europe,Frankfurt,192,0.00
144.21.56.187,443,443,true,FRA,Europe,Frankfurt,195,0.00
193.123.39.235,443,0,true,FRA,Europe,Frankfurt,196,0.00
144.21.41.228,443,443,true,CDG,Europe,Paris,197,0.00
193.123.59.32,443,0,true,FRA,Europe,Frankfurt,199,0.00
193.123.57.101,443,443,true,FRA,Europe,Frankfurt,199,0.00
129.146.169.119,443,443,true,LAX,North America,Los Angeles,210,0.00
144.21.61.5,443,443,true,FRA,Europe,Frankfurt,211,0.00
129.146.44.0,443,443,true,LAX,North America,Los Angeles,212,0.00
140.238.33.161,443,0,true,NRT,Asia Pacific,Tokyo,213,0.00
144.21.37.155,443,443,true,AMS,Europe,Amsterdam,221,0.00
144.21.62.226,443,443,true,FRA,Europe,Frankfurt,222,0.00
168.138.15.75,443,0,true,MEL,Oceania,Melbourne,223,0.00
192.18.149.159,8080,443,true,YYZ,North America,Toronto,227,0.00
193.122.93.138,80,80,false,ATH,Europe,Athens,229,0.00
144.21.58.71,443,443,true,FRA,Europe,Frankfurt,234,0.00
129.80.16.248,443,0,true,IAD,North America,Ashburn,240,0.00
193.123.36.149,443,443,true,FRA,Europe,Frankfurt,260,0.00
192.18.149.159,443,443,true,YYZ,North America,Toronto,305,0.00
129.159.37.102,8080,0,false,SJC,North America,San Jose,393,0.00
152.67.251.79,80,0,false,SJC,North America,San Jose,407,0.00
192.18.130.23,80,0,false,SJC,North America,San Jose,410,0.00
